date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:14:41	105847/105847	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a004-19d77%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/item-img-1-1-1.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/item-img-1-1-1.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/index-header-1.html)
20:14:41	1045415/1045415	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a042-ff3a7%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/slide-bg-3-1.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/slide-bg-3-1.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/index-header-1.html)
20:14:42	289788/289788	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a0b2-46bfc%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/slide-bg-2-2.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/slide-bg-2-2.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/index-header-2.html)
20:14:42	292415/292415	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a05c-4763f%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/slide-bg-2-3.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/slide-bg-2-3.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/index-header-3.html)
20:14:42	28025/28025	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01a-6d79%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-1.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-1.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:42	39074/39074	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01a-98a2%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-2.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-2.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:43	37973/37973	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01a-9455%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-3.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-3.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:43	27023/27023	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01a-698f%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-4.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-2-4.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:43	20839/20839	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01c-5167%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-5.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-5.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:43	18462/18462	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01c-481e%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-6.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-6.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:43	55437/55437	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01c-d88d%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-7.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-7.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:44	21554/21554	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01c-5432%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-8.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-8.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:44	12698/12698	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01c-319a%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-9.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-9.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:44	38839/38839	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a018-97b7%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-10.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-10.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:44	27561/27561	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a018-6ba9%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-11.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-11.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:45	23781/23781	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a01a-5ce5%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-12.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/product-12.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_01.html)
20:14:45	66154/66154	---M--	200	added ('OK')	image/jpeg	etag:%2258b0a020-1026a%22	https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/sidebar-bnr.jpg	D:/DuAn1/demos.webicode.com/html/eco-shop-html/Single_Img_Demo/images/sidebar-bnr.jpg	(from https://demos.webicode.com/html/eco-shop-html/Single_Img_Demo/shop_02.html)
